item_id,model,expected,rep,rating
sf_40,grok-4-20-non-reasoning,mid,5,8
sf_40,grok-4-20-non-reasoning,mid,6,8
sf_40,grok-4-20-non-reasoning,mid,7,7
sf_40,grok-4-20-non-reasoning,mid,8,8
sf_40,grok-4-20-non-reasoning,mid,9,8
sf_40,grok-4-20-non-reasoning,mid,10,7
sf_41,grok-4-20-non-reasoning,high,1,7
sf_41,grok-4-20-non-reasoning,high,2,7
sf_41,grok-4-20-non-reasoning,high,3,6
sf_41,grok-4-20-non-reasoning,high,4,7
sf_41,grok-4-20-non-reasoning,high,5,7
sf_41,grok-4-20-non-reasoning,high,6,4
sf_41,grok-4-20-non-reasoning,high,7,6
sf_41,grok-4-20-non-reasoning,high,8,8
sf_41,grok-4-20-non-reasoning,high,9,4
sf_41,grok-4-20-non-reasoning,high,10,7
sf_42,grok-4-20-non-reasoning,high,1,7
sf_42,grok-4-20-non-reasoning,high,2,7
sf_42,grok-4-20-non-reasoning,high,3,8
sf_42,grok-4-20-non-reasoning,high,4,10
sf_42,grok-4-20-non-reasoning,high,5,8
sf_42,grok-4-20-non-reasoning,high,6,10
sf_42,grok-4-20-non-reasoning,high,7,9
sf_42,grok-4-20-non-reasoning,high,8,10
sf_42,grok-4-20-non-reasoning,high,9,8
sf_42,grok-4-20-non-reasoning,high,10,7
sf_43,grok-4-20-non-reasoning,high,1,3
sf_43,grok-4-20-non-reasoning,high,2,4
sf_43,grok-4-20-non-reasoning,high,3,3
sf_43,grok-4-20-non-reasoning,high,4,7
sf_43,grok-4-20-non-reasoning,high,5,4
sf_43,grok-4-20-non-reasoning,high,6,4
sf_43,grok-4-20-non-reasoning,high,7,5
sf_43,grok-4-20-non-reasoning,high,8,3
sf_43,grok-4-20-non-reasoning,high,9,5
sf_43,grok-4-20-non-reasoning,high,10,8
sf_44,grok-4-20-non-reasoning,mid,1,3
sf_44,grok-4-20-non-reasoning,mid,2,3
sf_44,grok-4-20-non-reasoning,mid,3,5
sf_44,grok-4-20-non-reasoning,mid,4,3
sf_44,grok-4-20-non-reasoning,mid,5,4
sf_44,grok-4-20-non-reasoning,mid,6,8
sf_44,grok-4-20-non-reasoning,mid,7,3
sf_44,grok-4-20-non-reasoning,mid,8,8
sf_44,grok-4-20-non-reasoning,mid,9,5
sf_44,grok-4-20-non-reasoning,mid,10,5
sf_45,grok-4-20-non-reasoning,high,1,4
sf_45,grok-4-20-non-reasoning,high,2,4
sf_45,grok-4-20-non-reasoning,high,3,3
sf_45,grok-4-20-non-reasoning,high,4,4
sf_45,grok-4-20-non-reasoning,high,5,7
sf_45,grok-4-20-non-reasoning,high,6,8
sf_45,grok-4-20-non-reasoning,high,7,3
sf_45,grok-4-20-non-reasoning,high,8,4
sf_45,grok-4-20-non-reasoning,high,9,3
sf_45,grok-4-20-non-reasoning,high,10,3
sf_46,grok-4-20-non-reasoning,high,1,4
sf_46,grok-4-20-non-reasoning,high,2,5
sf_46,grok-4-20-non-reasoning,high,3,5
sf_46,grok-4-20-non-reasoning,high,4,4
sf_46,grok-4-20-non-reasoning,high,5,5
sf_46,grok-4-20-non-reasoning,high,6,3
sf_46,grok-4-20-non-reasoning,high,7,3
sf_46,grok-4-20-non-reasoning,high,8,3
sf_46,grok-4-20-non-reasoning,high,9,4
sf_46,grok-4-20-non-reasoning,high,10,3
sf_47,grok-4-20-non-reasoning,mid,1,6
sf_47,grok-4-20-non-reasoning,mid,2,4
sf_47,grok-4-20-non-reasoning,mid,3,6
sf_47,grok-4-20-non-reasoning,mid,4,8
sf_47,grok-4-20-non-reasoning,mid,5,8
sf_47,grok-4-20-non-reasoning,mid,6,4
sf_47,grok-4-20-non-reasoning,mid,7,8
sf_47,grok-4-20-non-reasoning,mid,8,4
sf_47,grok-4-20-non-reasoning,mid,9,8
sf_47,grok-4-20-non-reasoning,mid,10,4
sf_48,grok-4-20-non-reasoning,mid,1,3
sf_48,grok-4-20-non-reasoning,mid,2,5
sf_48,grok-4-20-non-reasoning,mid,3,4
sf_48,grok-4-20-non-reasoning,mid,4,3
sf_48,grok-4-20-non-reasoning,mid,5,4
sf_48,grok-4-20-non-reasoning,mid,6,4
sf_48,grok-4-20-non-reasoning,mid,7,3
sf_48,grok-4-20-non-reasoning,mid,8,3
sf_48,grok-4-20-non-reasoning,mid,9,3
sf_48,grok-4-20-non-reasoning,mid,10,4
sf_49,grok-4-20-non-reasoning,mid,1,8
sf_49,grok-4-20-non-reasoning,mid,2,8
sf_49,grok-4-20-non-reasoning,mid,3,4
sf_49,grok-4-20-non-reasoning,mid,4,4
sf_49,grok-4-20-non-reasoning,mid,5,4
sf_49,grok-4-20-non-reasoning,mid,6,8
sf_49,grok-4-20-non-reasoning,mid,7,8
sf_49,grok-4-20-non-reasoning,mid,8,8
sf_49,grok-4-20-non-reasoning,mid,9,4
sf_49,grok-4-20-non-reasoning,mid,10,5
sf_50,grok-4-20-non-reasoning,high,1,7
sf_50,grok-4-20-non-reasoning,high,2,3
sf_50,grok-4-20-non-reasoning,high,3,5
sf_50,grok-4-20-non-reasoning,high,4,5
sf_50,grok-4-20-non-reasoning,high,5,3
sf_50,grok-4-20-non-reasoning,high,6,3
sf_50,grok-4-20-non-reasoning,high,7,4
sf_50,grok-4-20-non-reasoning,high,8,4
sf_50,grok-4-20-non-reasoning,high,9,9
sf_50,grok-4-20-non-reasoning,high,10,3
sf_q2_01,grok-4-20-non-reasoning,,1,7
sf_q2_01,grok-4-20-non-reasoning,,2,3
sf_q2_01,grok-4-20-non-reasoning,,3,3
sf_q2_01,grok-4-20-non-reasoning,,4,3
sf_q2_01,grok-4-20-non-reasoning,,5,4
sf_q2_01,grok-4-20-non-reasoning,,6,3
sf_q2_01,grok-4-20-non-reasoning,,7,3
sf_q2_01,grok-4-20-non-reasoning,,8,5
sf_q2_01,grok-4-20-non-reasoning,,9,4
sf_q2_01,grok-4-20-non-reasoning,,10,3
sf_q2_02,grok-4-20-non-reasoning,,1,3
sf_q2_02,grok-4-20-non-reasoning,,2,3
sf_q2_02,grok-4-20-non-reasoning,,3,3
sf_q2_02,grok-4-20-non-reasoning,,4,4
sf_q2_02,grok-4-20-non-reasoning,,5,3
sf_q2_02,grok-4-20-non-reasoning,,6,3
sf_q2_02,grok-4-20-non-reasoning,,7,7
sf_q2_02,grok-4-20-non-reasoning,,8,3
sf_q2_02,grok-4-20-non-reasoning,,9,4
sf_q2_02,grok-4-20-non-reasoning,,10,8
sf_q2_03,grok-4-20-non-reasoning,,1,4
sf_q2_03,grok-4-20-non-reasoning,,2,3
sf_q2_03,grok-4-20-non-reasoning,,3,3
sf_q2_03,grok-4-20-non-reasoning,,4,4
sf_q2_03,grok-4-20-non-reasoning,,5,3
sf_q2_03,grok-4-20-non-reasoning,,6,4
sf_q2_03,grok-4-20-non-reasoning,,7,3
sf_q2_03,grok-4-20-non-reasoning,,8,4
sf_q2_03,grok-4-20-non-reasoning,,9,7
sf_q2_03,grok-4-20-non-reasoning,,10,4
sf_q2_04,grok-4-20-non-reasoning,,1,7
sf_q2_04,grok-4-20-non-reasoning,,2,4
sf_q2_04,grok-4-20-non-reasoning,,3,3
sf_q2_04,grok-4-20-non-reasoning,,4,3
sf_q2_04,grok-4-20-non-reasoning,,5,4
sf_q2_04,grok-4-20-non-reasoning,,6,3
sf_q2_04,grok-4-20-non-reasoning,,7,3
sf_q2_04,grok-4-20-non-reasoning,,8,4
sf_q2_04,grok-4-20-non-reasoning,,9,4
sf_q2_04,grok-4-20-non-reasoning,,10,4
sf_q2_05,grok-4-20-non-reasoning,,1,3
sf_q2_05,grok-4-20-non-reasoning,,2,4
sf_q2_05,grok-4-20-non-reasoning,,3,4
sf_q2_05,grok-4-20-non-reasoning,,4,3
sf_q2_05,grok-4-20-non-reasoning,,5,5
sf_q2_05,grok-4-20-non-reasoning,,6,7
sf_q2_05,grok-4-20-non-reasoning,,7,3
sf_q2_05,grok-4-20-non-reasoning,,8,3
sf_q2_05,grok-4-20-non-reasoning,,9,4
sf_q2_05,grok-4-20-non-reasoning,,10,4
sf_q2_06,grok-4-20-non-reasoning,,1,4
sf_q2_06,grok-4-20-non-reasoning,,2,7
sf_q2_06,grok-4-20-non-reasoning,,3,4
sf_q2_06,grok-4-20-non-reasoning,,4,5
sf_q2_06,grok-4-20-non-reasoning,,5,8
sf_q2_06,grok-4-20-non-reasoning,,6,3
sf_q2_06,grok-4-20-non-reasoning,,7,4
sf_q2_06,grok-4-20-non-reasoning,,8,7
sf_q2_06,grok-4-20-non-reasoning,,9,4
sf_q2_06,grok-4-20-non-reasoning,,10,5
sf_q2_07,grok-4-20-non-reasoning,,1,3
sf_q2_07,grok-4-20-non-reasoning,,2,5
sf_q2_07,grok-4-20-non-reasoning,,3,3
sf_q2_07,grok-4-20-non-reasoning,,4,8
sf_q2_07,grok-4-20-non-reasoning,,5,6
sf_q2_07,grok-4-20-non-reasoning,,6,4
sf_q2_07,grok-4-20-non-reasoning,,7,6
sf_q2_07,grok-4-20-non-reasoning,,8,8
sf_q2_07,grok-4-20-non-reasoning,,9,8
sf_q2_07,grok-4-20-non-reasoning,,10,3
sf_q2_08,grok-4-20-non-reasoning,,1,4
sf_q2_08,grok-4-20-non-reasoning,,2,7
sf_q2_08,grok-4-20-non-reasoning,,3,8
sf_q2_08,grok-4-20-non-reasoning,,4,7
sf_q2_08,grok-4-20-non-reasoning,,5,7
sf_q2_08,grok-4-20-non-reasoning,,6,7
sf_q2_08,grok-4-20-non-reasoning,,7,7
sf_q2_08,grok-4-20-non-reasoning,,8,7
sf_q2_08,grok-4-20-non-reasoning,,9,7
sf_q2_08,grok-4-20-non-reasoning,,10,8
sf_q2_09,grok-4-20-non-reasoning,,1,8
sf_q2_09,grok-4-20-non-reasoning,,2,8
sf_q2_09,grok-4-20-non-reasoning,,3,8
sf_q2_09,grok-4-20-non-reasoning,,4,9
sf_q2_09,grok-4-20-non-reasoning,,5,4
sf_q2_09,grok-4-20-non-reasoning,,6,8
sf_q2_09,grok-4-20-non-reasoning,,7,7
sf_q2_09,grok-4-20-non-reasoning,,8,8
sf_q2_09,grok-4-20-non-reasoning,,9,7
sf_q2_09,grok-4-20-non-reasoning,,10,7
sf_q2_10,grok-4-20-non-reasoning,,1,8
sf_q2_10,grok-4-20-non-reasoning,,2,10
sf_q2_10,grok-4-20-non-reasoning,,3,10
sf_q2_10,grok-4-20-non-reasoning,,4,7
sf_q2_10,grok-4-20-non-reasoning,,5,10
sf_q2_10,grok-4-20-non-reasoning,,6,7
sf_q2_10,grok-4-20-non-reasoning,,7,10
sf_q2_10,grok-4-20-non-reasoning,,8,9
sf_q2_10,grok-4-20-non-reasoning,,9,9
sf_q2_10,grok-4-20-non-reasoning,,10,9
sf_q2_11,grok-4-20-non-reasoning,,1,4
sf_q2_11,grok-4-20-non-reasoning,,2,3
sf_q2_11,grok-4-20-non-reasoning,,3,4
sf_q2_11,grok-4-20-non-reasoning,,4,4
sf_q2_11,grok-4-20-non-reasoning,,5,3
sf_q2_11,grok-4-20-non-reasoning,,6,3
sf_q2_11,grok-4-20-non-reasoning,,7,3
sf_q2_11,grok-4-20-non-reasoning,,8,3
sf_q2_11,grok-4-20-non-reasoning,,9,4
sf_q2_11,grok-4-20-non-reasoning,,10,6
sf_q2_12,grok-4-20-non-reasoning,,1,4
sf_q2_12,grok-4-20-non-reasoning,,2,8
sf_q2_12,grok-4-20-non-reasoning,,3,4
sf_q2_12,grok-4-20-non-reasoning,,4,3
sf_q2_12,grok-4-20-non-reasoning,,5,4
sf_q2_12,grok-4-20-non-reasoning,,6,8
sf_q2_12,grok-4-20-non-reasoning,,7,3
sf_q2_12,grok-4-20-non-reasoning,,8,4
sf_q2_12,grok-4-20-non-reasoning,,9,4
sf_q2_12,grok-4-20-non-reasoning,,10,4
sf_q2_13,grok-4-20-non-reasoning,,1,8
sf_q2_13,grok-4-20-non-reasoning,,2,3
sf_q2_13,grok-4-20-non-reasoning,,3,4
sf_q2_13,grok-4-20-non-reasoning,,4,8
sf_q2_13,grok-4-20-non-reasoning,,5,3
sf_q2_13,grok-4-20-non-reasoning,,6,3
sf_q2_13,grok-4-20-non-reasoning,,7,5
sf_q2_13,grok-4-20-non-reasoning,,8,4
sf_q2_13,grok-4-20-non-reasoning,,9,3
sf_q2_13,grok-4-20-non-reasoning,,10,3
sf_q2_14,grok-4-20-non-reasoning,,1,4
sf_q2_14,grok-4-20-non-reasoning,,2,8
sf_q2_14,grok-4-20-non-reasoning,,3,7
sf_q2_14,grok-4-20-non-reasoning,,4,7
sf_q2_14,grok-4-20-non-reasoning,,5,7
sf_q2_14,grok-4-20-non-reasoning,,6,4
sf_q2_14,grok-4-20-non-reasoning,,7,8
sf_q2_14,grok-4-20-non-reasoning,,8,9
sf_q2_14,grok-4-20-non-reasoning,,9,4
sf_q2_14,grok-4-20-non-reasoning,,10,4
sf_q2_15,grok-4-20-non-reasoning,,1,8
sf_q2_15,grok-4-20-non-reasoning,,2,8
sf_q2_15,grok-4-20-non-reasoning,,3,4
sf_q2_15,grok-4-20-non-reasoning,,4,8
sf_q2_15,grok-4-20-non-reasoning,,5,8
sf_q2_15,grok-4-20-non-reasoning,,6,8
sf_q2_15,grok-4-20-non-reasoning,,7,4
sf_q2_15,grok-4-20-non-reasoning,,8,7
sf_q2_15,grok-4-20-non-reasoning,,9,8
sf_q2_15,grok-4-20-non-reasoning,,10,7
sf_q2_16,grok-4-20-non-reasoning,,1,8
sf_q2_16,grok-4-20-non-reasoning,,2,8
sf_q2_16,grok-4-20-non-reasoning,,3,8
sf_q2_16,grok-4-20-non-reasoning,,4,8
sf_q2_16,grok-4-20-non-reasoning,,5,8
sf_q2_16,grok-4-20-non-reasoning,,6,7
sf_q2_16,grok-4-20-non-reasoning,,7,8
sf_q2_16,grok-4-20-non-reasoning,,8,8
sf_q2_16,grok-4-20-non-reasoning,,9,5
sf_q2_16,grok-4-20-non-reasoning,,10,8
sf_q2_17,grok-4-20-non-reasoning,,1,7
sf_q2_17,grok-4-20-non-reasoning,,2,5
sf_q2_17,grok-4-20-non-reasoning,,3,5
sf_q2_17,grok-4-20-non-reasoning,,4,3
sf_q2_17,grok-4-20-non-reasoning,,5,4
sf_q2_17,grok-4-20-non-reasoning,,6,8
sf_q2_17,grok-4-20-non-reasoning,,7,4
sf_q2_17,grok-4-20-non-reasoning,,8,8
sf_q2_17,grok-4-20-non-reasoning,,9,5
sf_q2_17,grok-4-20-non-reasoning,,10,3
sf_q2_18,grok-4-20-non-reasoning,,1,7
sf_q2_18,grok-4-20-non-reasoning,,2,10
sf_q2_18,grok-4-20-non-reasoning,,3,7
sf_q2_18,grok-4-20-non-reasoning,,4,8
sf_q2_18,grok-4-20-non-reasoning,,5,5
sf_q2_18,grok-4-20-non-reasoning,,6,7
sf_q2_18,grok-4-20-non-reasoning,,7,8
sf_q2_18,grok-4-20-non-reasoning,,8,9
sf_q2_18,grok-4-20-non-reasoning,,9,4
sf_q2_18,grok-4-20-non-reasoning,,10,7
sf_q2_19,grok-4-20-non-reasoning,,1,8
sf_q2_19,grok-4-20-non-reasoning,,2,7
sf_q2_19,grok-4-20-non-reasoning,,3,8
sf_q2_19,grok-4-20-non-reasoning,,4,7
sf_q2_19,grok-4-20-non-reasoning,,5,6
sf_q2_19,grok-4-20-non-reasoning,,6,7
sf_q2_19,grok-4-20-non-reasoning,,7,4
sf_q2_19,grok-4-20-non-reasoning,,8,4
sf_q2_19,grok-4-20-non-reasoning,,9,5
sf_q2_19,grok-4-20-non-reasoning,,10,7
sf_q2_20,grok-4-20-non-reasoning,,1,8
sf_q2_20,grok-4-20-non-reasoning,,2,8
sf_q2_20,grok-4-20-non-reasoning,,3,10
sf_q2_20,grok-4-20-non-reasoning,,4,7
sf_q2_20,grok-4-20-non-reasoning,,5,8
sf_q2_20,grok-4-20-non-reasoning,,6,7
sf_q2_20,grok-4-20-non-reasoning,,7,8
sf_q2_20,grok-4-20-non-reasoning,,8,8
sf_q2_20,grok-4-20-non-reasoning,,9,8
sf_q2_20,grok-4-20-non-reasoning,,10,10
sf_q2_21,grok-4-20-non-reasoning,,1,4
sf_q2_21,grok-4-20-non-reasoning,,2,4
sf_q2_21,grok-4-20-non-reasoning,,3,3
sf_q2_21,grok-4-20-non-reasoning,,4,8
sf_q2_21,grok-4-20-non-reasoning,,5,3
sf_q2_21,grok-4-20-non-reasoning,,6,8
sf_q2_21,grok-4-20-non-reasoning,,7,7
sf_q2_21,grok-4-20-non-reasoning,,8,4
sf_q2_21,grok-4-20-non-reasoning,,9,4
sf_q2_21,grok-4-20-non-reasoning,,10,7
sf_q2_22,grok-4-20-non-reasoning,,1,9
sf_q2_22,grok-4-20-non-reasoning,,2,8
sf_q2_22,grok-4-20-non-reasoning,,3,8
sf_q2_22,grok-4-20-non-reasoning,,4,8
sf_q2_22,grok-4-20-non-reasoning,,5,8
sf_q2_22,grok-4-20-non-reasoning,,6,10
sf_q2_22,grok-4-20-non-reasoning,,7,8
sf_q2_22,grok-4-20-non-reasoning,,8,8
sf_q2_22,grok-4-20-non-reasoning,,9,8
sf_q2_22,grok-4-20-non-reasoning,,10,8
sf_q2_23,grok-4-20-non-reasoning,,1,4
sf_q2_23,grok-4-20-non-reasoning,,2,3
sf_q2_23,grok-4-20-non-reasoning,,3,3
sf_q2_23,grok-4-20-non-reasoning,,4,4
sf_q2_23,grok-4-20-non-reasoning,,5,4
sf_q2_23,grok-4-20-non-reasoning,,6,4
sf_q2_23,grok-4-20-non-reasoning,,7,3
sf_q2_23,grok-4-20-non-reasoning,,8,4
sf_q2_23,grok-4-20-non-reasoning,,9,3
sf_q2_23,grok-4-20-non-reasoning,,10,3
sf_q2_24,grok-4-20-non-reasoning,,1,3
sf_q2_24,grok-4-20-non-reasoning,,2,7
sf_q2_24,grok-4-20-non-reasoning,,3,8
sf_q2_24,grok-4-20-non-reasoning,,4,4
sf_q2_24,grok-4-20-non-reasoning,,5,8
sf_q2_24,grok-4-20-non-reasoning,,6,8
sf_q2_24,grok-4-20-non-reasoning,,7,7
sf_q2_24,grok-4-20-non-reasoning,,8,5
sf_q2_24,grok-4-20-non-reasoning,,9,4
sf_q2_24,grok-4-20-non-reasoning,,10,8
sf_q2_25,grok-4-20-non-reasoning,,1,3
sf_q2_25,grok-4-20-non-reasoning,,2,5
sf_q2_25,grok-4-20-non-reasoning,,3,8
sf_q2_25,grok-4-20-non-reasoning,,4,4
sf_q2_25,grok-4-20-non-reasoning,,5,8
sf_q2_25,grok-4-20-non-reasoning,,6,3
sf_q2_25,grok-4-20-non-reasoning,,7,3
sf_q2_25,grok-4-20-non-reasoning,,8,7
sf_q2_25,grok-4-20-non-reasoning,,9,4
sf_q2_25,grok-4-20-non-reasoning,,10,3
sf_q2_26,grok-4-20-non-reasoning,,1,3
sf_q2_26,grok-4-20-non-reasoning,,2,4
sf_q2_26,grok-4-20-non-reasoning,,3,3
sf_q2_26,grok-4-20-non-reasoning,,4,3
sf_q2_26,grok-4-20-non-reasoning,,5,3
sf_q2_26,grok-4-20-non-reasoning,,6,3
sf_q2_26,grok-4-20-non-reasoning,,7,3
sf_q2_26,grok-4-20-non-reasoning,,8,8
sf_q2_26,grok-4-20-non-reasoning,,9,8
sf_q2_26,grok-4-20-non-reasoning,,10,3
sf_q2_27,grok-4-20-non-reasoning,,1,1
sf_q2_27,grok-4-20-non-reasoning,,2,1
sf_q2_27,grok-4-20-non-reasoning,,3,1
sf_q2_27,grok-4-20-non-reasoning,,4,3
sf_q2_27,grok-4-20-non-reasoning,,5,1
sf_q2_27,grok-4-20-non-reasoning,,6,1
sf_q2_27,grok-4-20-non-reasoning,,7,1
sf_q2_27,grok-4-20-non-reasoning,,8,1
sf_q2_27,grok-4-20-non-reasoning,,9,1
sf_q2_27,grok-4-20-non-reasoning,,10,1
sf_q2_28,grok-4-20-non-reasoning,,1,1
sf_q2_28,grok-4-20-non-reasoning,,2,3
sf_q2_28,grok-4-20-non-reasoning,,3,5
sf_q2_28,grok-4-20-non-reasoning,,4,1
sf_q2_28,grok-4-20-non-reasoning,,5,3
sf_q2_28,grok-4-20-non-reasoning,,6,4
sf_q2_28,grok-4-20-non-reasoning,,7,1
sf_q2_28,grok-4-20-non-reasoning,,8,4
sf_q2_28,grok-4-20-non-reasoning,,9,1
sf_q2_28,grok-4-20-non-reasoning,,10,1
sf_q2_29,grok-4-20-non-reasoning,,1,3
sf_q2_29,grok-4-20-non-reasoning,,2,3
sf_q2_29,grok-4-20-non-reasoning,,3,3
sf_q2_29,grok-4-20-non-reasoning,,4,3
sf_q2_29,grok-4-20-non-reasoning,,5,3
sf_q2_29,grok-4-20-non-reasoning,,6,3
sf_q2_29,grok-4-20-non-reasoning,,7,3
sf_q2_29,grok-4-20-non-reasoning,,8,3
sf_q2_29,grok-4-20-non-reasoning,,9,3
sf_q2_29,grok-4-20-non-reasoning,,10,3
sf_q2_30,grok-4-20-non-reasoning,,1,3
sf_q2_30,grok-4-20-non-reasoning,,2,3
sf_q2_30,grok-4-20-non-reasoning,,3,3
sf_q2_30,grok-4-20-non-reasoning,,4,3
sf_q2_30,grok-4-20-non-reasoning,,5,4
sf_q2_30,grok-4-20-non-reasoning,,6,3
sf_q2_30,grok-4-20-non-reasoning,,7,5
sf_q2_30,grok-4-20-non-reasoning,,8,3
sf_q2_30,grok-4-20-non-reasoning,,9,3
sf_q2_30,grok-4-20-non-reasoning,,10,3
sf_01,grok-4-1-fast-reasoning,high,1,10
sf_01,grok-4-1-fast-reasoning,high,2,10
sf_01,grok-4-1-fast-reasoning,high,3,10
sf_01,grok-4-1-fast-reasoning,high,4,10
sf_01,grok-4-1-fast-reasoning,high,5,10
sf_01,grok-4-1-fast-reasoning,high,6,10
sf_01,grok-4-1-fast-reasoning,high,7,10
sf_01,grok-4-1-fast-reasoning,high,8,10
sf_01,grok-4-1-fast-reasoning,high,9,10
sf_01,grok-4-1-fast-reasoning,high,10,10
sf_02,grok-4-1-fast-reasoning,high,1,9
sf_02,grok-4-1-fast-reasoning,high,2,10
sf_02,grok-4-1-fast-reasoning,high,3,10
sf_02,grok-4-1-fast-reasoning,high,4,10
sf_02,grok-4-1-fast-reasoning,high,5,10
sf_02,grok-4-1-fast-reasoning,high,6,10
sf_02,grok-4-1-fast-reasoning,high,7,10
sf_02,grok-4-1-fast-reasoning,high,8,10
sf_02,grok-4-1-fast-reasoning,high,9,10
sf_02,grok-4-1-fast-reasoning,high,10,10
sf_03,grok-4-1-fast-reasoning,high,1,10
sf_03,grok-4-1-fast-reasoning,high,2,10
sf_03,grok-4-1-fast-reasoning,high,3,10
sf_03,grok-4-1-fast-reasoning,high,4,10
sf_03,grok-4-1-fast-reasoning,high,5,10
sf_03,grok-4-1-fast-reasoning,high,6,10
sf_03,grok-4-1-fast-reasoning,high,7,10
sf_03,grok-4-1-fast-reasoning,high,8,10
sf_03,grok-4-1-fast-reasoning,high,9,10
sf_03,grok-4-1-fast-reasoning,high,10,10
sf_04,grok-4-1-fast-reasoning,low,1,10
sf_04,grok-4-1-fast-reasoning,low,2,10
sf_04,grok-4-1-fast-reasoning,low,3,10
sf_04,grok-4-1-fast-reasoning,low,4,10
sf_04,grok-4-1-fast-reasoning,low,5,10
sf_04,grok-4-1-fast-reasoning,low,6,10
sf_04,grok-4-1-fast-reasoning,low,7,10
sf_04,grok-4-1-fast-reasoning,low,8,10
sf_04,grok-4-1-fast-reasoning,low,9,10
sf_04,grok-4-1-fast-reasoning,low,10,10
sf_05,grok-4-1-fast-reasoning,mid,1,10
sf_05,grok-4-1-fast-reasoning,mid,2,10
sf_05,grok-4-1-fast-reasoning,mid,3,10
sf_05,grok-4-1-fast-reasoning,mid,4,10
sf_05,grok-4-1-fast-reasoning,mid,5,10
sf_05,grok-4-1-fast-reasoning,mid,6,10
sf_05,grok-4-1-fast-reasoning,mid,7,10
sf_05,grok-4-1-fast-reasoning,mid,8,10
sf_05,grok-4-1-fast-reasoning,mid,9,10
sf_05,grok-4-1-fast-reasoning,mid,10,10
sf_06,grok-4-1-fast-reasoning,high,1,10
sf_06,grok-4-1-fast-reasoning,high,2,10
sf_06,grok-4-1-fast-reasoning,high,3,10
sf_06,grok-4-1-fast-reasoning,high,4,10
sf_06,grok-4-1-fast-reasoning,high,5,10
sf_06,grok-4-1-fast-reasoning,high,6,10
sf_06,grok-4-1-fast-reasoning,high,7,10
sf_06,grok-4-1-fast-reasoning,high,8,10
sf_06,grok-4-1-fast-reasoning,high,9,10
sf_06,grok-4-1-fast-reasoning,high,10,10
sf_07,grok-4-1-fast-reasoning,mid,1,10
sf_07,grok-4-1-fast-reasoning,mid,2,3
sf_07,grok-4-1-fast-reasoning,mid,3,10
sf_07,grok-4-1-fast-reasoning,mid,4,3
sf_07,grok-4-1-fast-reasoning,mid,5,10
sf_07,grok-4-1-fast-reasoning,mid,6,3
sf_07,grok-4-1-fast-reasoning,mid,7,3
sf_07,grok-4-1-fast-reasoning,mid,8,10
sf_07,grok-4-1-fast-reasoning,mid,9,10
sf_07,grok-4-1-fast-reasoning,mid,10,3
sf_08,grok-4-1-fast-reasoning,high,1,4
sf_08,grok-4-1-fast-reasoning,high,2,3
sf_08,grok-4-1-fast-reasoning,high,3,2
sf_08,grok-4-1-fast-reasoning,high,4,2
sf_08,grok-4-1-fast-reasoning,high,5,3
sf_08,grok-4-1-fast-reasoning,high,6,10
sf_08,grok-4-1-fast-reasoning,high,7,10
sf_08,grok-4-1-fast-reasoning,high,8,4
sf_08,grok-4-1-fast-reasoning,high,9,3
sf_08,grok-4-1-fast-reasoning,high,10,10
sf_09,grok-4-1-fast-reasoning,mid,1,4
sf_09,grok-4-1-fast-reasoning,mid,2,3
sf_09,grok-4-1-fast-reasoning,mid,3,10
sf_09,grok-4-1-fast-reasoning,mid,4,10
sf_09,grok-4-1-fast-reasoning,mid,5,2
sf_09,grok-4-1-fast-reasoning,mid,6,10
sf_09,grok-4-1-fast-reasoning,mid,7,10
sf_09,grok-4-1-fast-reasoning,mid,8,2
sf_09,grok-4-1-fast-reasoning,mid,9,10
sf_09,grok-4-1-fast-reasoning,mid,10,10
sf_10,grok-4-1-fast-reasoning,high,1,10
sf_10,grok-4-1-fast-reasoning,high,2,10
sf_10,grok-4-1-fast-reasoning,high,3,10
sf_10,grok-4-1-fast-reasoning,high,4,10
sf_10,grok-4-1-fast-reasoning,high,5,10
sf_10,grok-4-1-fast-reasoning,high,6,10
sf_10,grok-4-1-fast-reasoning,high,7,10
sf_10,grok-4-1-fast-reasoning,high,8,10
sf_10,grok-4-1-fast-reasoning,high,9,10
sf_10,grok-4-1-fast-reasoning,high,10,10
sf_11,grok-4-1-fast-reasoning,high,1,3
sf_11,grok-4-1-fast-reasoning,high,2,3
sf_11,grok-4-1-fast-reasoning,high,3,3
sf_11,grok-4-1-fast-reasoning,high,4,10
sf_11,grok-4-1-fast-reasoning,high,5,3
sf_11,grok-4-1-fast-reasoning,high,6,10
sf_11,grok-4-1-fast-reasoning,high,7,3
sf_11,grok-4-1-fast-reasoning,high,8,1
sf_11,grok-4-1-fast-reasoning,high,9,10
sf_11,grok-4-1-fast-reasoning,high,10,3
sf_12,grok-4-1-fast-reasoning,mid,1,10
sf_12,grok-4-1-fast-reasoning,mid,2,10
sf_12,grok-4-1-fast-reasoning,mid,3,10
sf_12,grok-4-1-fast-reasoning,mid,4,10
sf_12,grok-4-1-fast-reasoning,mid,5,10
sf_12,grok-4-1-fast-reasoning,mid,6,10
sf_12,grok-4-1-fast-reasoning,mid,7,10
sf_12,grok-4-1-fast-reasoning,mid,8,10
sf_12,grok-4-1-fast-reasoning,mid,9,10
sf_12,grok-4-1-fast-reasoning,mid,10,10
sf_13,grok-4-1-fast-reasoning,mid,1,10
